ID,CHILD_DRIV,AGE,CHILDREN,YOJ,INCOME,HOUSE_VAL,STATUS,GENDER,EDU_LEVEL,JOB,DISTANCE,CAR_USE,VEHICLE_VAL,VEHICLE_TYPE,CLM_FREQ,REVOKED,MVR_PTS,CLAIM_AMOUNT,VEHICLE_AGE,CLAIM_IND,AREA,STATE_CODE
5321029714,0,62,1,17,"$25,226","$663,283",Yes,Mal,<High School,Teacher,90,Commercial,"$10,340",Pickup,3,No,3,$403,3,0,Highly Urban/ Urban,Bayern
1.50154E10,0,15,0,9,"$17,569","$141,336",z_No,Mal,<High School,Clerical,85,Commercial,"$9,890",Pickup,2,No,4,$261,7,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
4488223021,0,59,0,19,"$139,241","$1,164,243",Yes,Mal,PhD,,91,Commercial,"$24,770",Panel Truck,0,No,6,$366,15,0,z_Highly Rural/ Rural,Nordrhein-Westfalen
2592176483,0,60,0,15,"$53,682","$88,335",z_No,Mal,z_High School,Professional,100,Private,"$2,280",Minivan,2,No,1,$354,3,0,Highly Urban/ Urban,Thueringen
1954630821,0,66,0,15,"$63,163","$918,684",z_No,Mal,z_High School,Teacher,50,Commercial,"$7,720",Pickup,3,No,4,"$2,477",11,1,Highly Urban/ Urban,Berlin
3574103196,1,43,2,11,"$27,212",,Yes,Fem,<High School,Teacher,92,Private,"$8,270",unknown,4,No,8,"$4,140",4,1,Highly Urban/ Urban,Hessen
4207554612,0,49,0,,"$22,855","$351,595",Yes,Fem,<High School,Clerical,80,Private,"$13,260",Sports Car,0,Yes,3,$318,3,0,Highly Urban/ Urban,Berlin
5522526487,0,55,0,15,"$34,608","$274,685",Yes,Fem,Bachelors,Professional,90,Private,"$6,720",Sports Car,0,Yes,2,"$6,371",11,1,Highly Urban/ Urban,Brandenburg
6753794028,0,31,0,3,$560,"$536,606",Yes,Fem,z_High School,Home Maker,70,Private,"$5,500",Sports Car,4,No,9,$340,3,0,Highly Urban/ Urban,Bayern
8943716588,0,50,0,18,"$52,294","$463,200",Yes,Mal,Bachelors,Professional,90,Private,"$11,770",Pickup,2,No,0,$345,16,0,Highly Urban/ Urban,Berlin
3248031270,0,43,0,13,,"$251,032",Yes,Fem,z_High School,Student,73,Private,"$6,740",unknown,0,No,4,$315,8,0,z_Highly Rural/ Rural,Thueringen
6755075305,0,56,0,15,"$101,213",,Yes,Mal,Bachelors,Professional,50,Commercial,"$6,100",Pickup,2,No,8,$321,13,0,Highly Urban/ Urban,Sachsen
4498653278,0,54,2,11,"$49,821",,z_No,Fem,Masters,Nurse,94,Private,"$18,010",unknown,1,No,6,$288,19,0,Highly Urban/ Urban,Brandenburg
1891458040,0,23,0,16,"$126,606","$565,610",Yes,Mal,Bachelors,Professional,69,Private,"$37,420",Minivan,6,No,6,$360,10,0,Highly Urban/ Urban,Bayern
8260441416,0,34,3,13,"$1,957","$418,119",Yes,Mal,<High School,Student,88,Private,"$12,840",Minivan,0,No,0,$285,3,0,Highly Urban/ Urban,Bayern
3946454157,0,63,0,18,"$27,948","$206,115",z_No,Mal,z_High School,Teacher,95,Commercial,"$11,440",Pickup,0,No,4,$361,9,0,z_Highly Rural/ Rural,Bayern
8306328290,2,48,2,17,"$90,452","$365,027",Yes,Fem,z_High School,Teacher,90,Private,"$18,280",Minivan,3,No,6,$270,13,0,Highly Urban/ Urban,Thueringen
6401230100,0,67,0,13,"$32,839","$340,090",Yes,Fem,Bachelors,Professional,91,Private,"$6,000",unknown,0,No,2,"$5,409",3,1,Highly Urban/ Urban,Berlin
3424824242,0,46,0,16,,"$877,461",Yes,Mal,Bachelors,Student,140,Commercial,"$23,970",Panel Truck,0,No,2,$379,11,0,z_Highly Rural/ Rural,Hessen
2397484796,0,72,1,15,"$45,412","$527,764",Yes,Fem,z_High School,Teacher,96,Commercial,"$13,110",unknown,0,No,2,"$3,265",8,1,Highly Urban/ Urban,Hessen
534167745,0,56,1,15,,"$214,001",Yes,Fem,z_High School,Professional,78,Private,"$4,040",unknown,1,No,4,$266,3,0,Highly Urban/ Urban,Berlin
4932749203,0,46,0,12,"$31,548","$517,630",Yes,Fem,Bachelors,Manager,68,Private,"$13,470",unknown,2,No,3,$300,9,0,Highly Urban/ Urban,Bayern
5850621271,0,56,0,8,"$184,656","$259,116",z_No,Mal,PhD,Manager,55,Commercial,"$34,310",Panel Truck,3,No,1,$315,11,0,Highly Urban/ Urban,Bayern
1472394978,0,69,0,9,"$42,634","$615,923",z_No,Mal,<High School,Clerical,83,Private,"$9,930",Minivan,2,No,0,$736,9,1,Highly Urban/ Urban,Hessen
7850268851,0,62,0,15,,"$287,824",z_No,Fem,z_High School,Teacher,76,Commercial,"$11,040",unknown,2,No,2,$252,3,0,Highly Urban/ Urban,Bayern
7893514380,0,47,0,15,"$73,747","$444,585",Yes,Mal,Bachelors,Manager,84,Private,"$15,160",Minivan,0,No,4,$272,10,0,Highly Urban/ Urban,Hessen
3753468739,1,46,2,12,"$1,243","$144,076",Yes,Fem,z_High School,Student,105,Commercial,"$19,090",unknown,1,No,0,"$1,644",3,1,Highly Urban/ Urban,Bayern
3261749162,0,49,0,14,,"$443,501",Yes,Fem,Bachelors,Professional,97,Private,"$8,270",unknown,0,No,3,$324,13,0,Highly Urban/ Urban,Bayern
2716074363,0,66,0,14,"$109,193","$525,755",Yes,Fem,z_High School,Teacher,77,Commercial,"$1,670",Sports Car,2,No,4,$381,9,0,Highly Urban/ Urban,Bayern
2747471441,0,31,1,10,"$23,278","$181,479",z_No,Mal,<High School,Clerical,59,Private,"$4,300",Minivan,3,No,9,"$5,426",3,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
4501793342,0,45,0,14,"$11,528","$76,557",z_No,Fem,<High School,Clerical,67,Private,"$5,170",unknown,2,No,0,$307,5,0,Highly Urban/ Urban,Bayern
1.13054E10,0,61,1,19,"$116,297","$731,032",Yes,Fem,Masters,Nurse,52,Private,"$26,090",Pickup,0,No,2,$272,19,0,Highly Urban/ Urban,Hessen
663835326,0,53,0,20,"$65,066","$737,509",Yes,Fem,PhD,Doctor,75,Private,"$14,450",Sports Car,2,No,0,$342,11,0,Highly Urban/ Urban,Hessen
896054373,0,76,0,17,"$85,950","$141,336",z_No,Mal,PhD,Doctor,50,Private,"$16,000",Minivan,3,No,3,$234,,0,Highly Urban/ Urban,Bayern
2170635683,0,48,2,3,$960,"$494,676",z_No,Fem,z_High School,Home Maker,73,Private,"$15,300",Minivan,2,No,0,$322,10,0,Highly Urban/ Urban,Bayern
2141394838,0,66,0,13,"$184,518","$849,763",z_No,Fem,PhD,Nurse,78,Private,"$19,860",unknown,0,No,5,$363,14,0,Highly Urban/ Urban,Bayern
5766292498,0,29,2,14,"$49,658","$418,546",Yes,Mal,z_High School,Professional,74,Private,"$10,740",Pickup,4,No,2,$259,13,0,z_Highly Rural/ Rural,Brandenburg
8749154471,0,66,0,,"$179,335","$515,283",Yes,Fem,Masters,Nurse,77,Private,"$24,190",Sports Car,0,Yes,2,$238,,0,Highly Urban/ Urban,Hessen
2138167931,0,46,3,3,$960,"$253,227",Yes,Mal,Bachelors,Student,70,Commercial,"$4,600",Pickup,5,No,7,"$7,080",9,1,Highly Urban/ Urban,Bayern
2750441888,0,63,0,17,"$91,360","$606,603",z_No,Fem,PhD,Doctor,99,Private,"$40,610",unknown,2,No,4,$234,19,0,Highly Urban/ Urban,Bayern
2109872978,0,74,0,15,"$1,561","$485,912",z_No,Mal,<High School,Student,66,Private,"$7,260",Pickup,0,No,1,$285,8,0,Highly Urban/ Urban,Thueringen
914560960,0,24,1,12,,"$489,307",Yes,Mal,z_High School,Clerical,82,Private,"$1,500",Minivan,0,No,2,$218,3,0,Highly Urban/ Urban,Bayern
1475511518,0,60,0,16,"$26,510","$387,409",Yes,Mal,PhD,Nurse,99,Private,"$14,120",Minivan,2,No,3,$274,16,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
2031633648,0,71,0,15,"$43,967","$901,976",Yes,Mal,<High School,Teacher,100,Commercial,"$11,560",Pickup,1,No,3,"$5,278",9,1,Highly Urban/ Urban,Bayern
6336327490,0,66,0,17,"$64,164","$225,810",Yes,Mal,Bachelors,Teacher,71,Commercial,"$15,510",Minivan,0,No,7,$261,15,0,z_Highly Rural/ Rural,Bayern
3585539077,0,45,0,18,"$79,638","$761,065",Yes,Fem,Masters,Nurse,98,Private,"$9,410",unknown,2,No,2,$380,20,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
7218465840,1,60,2,15,"$36,013","$244,358",Yes,Fem,z_High School,Teacher,69,Commercial,"$4,010",unknown,4,No,4,"$1,245",3,1,Highly Urban/ Urban,Hessen
4849578898,0,49,2,13,"$43,331","$818,571",z_No,Fem,Bachelors,Teacher,90,Commercial,"$5,740",unknown,3,No,4,"$6,543",14,1,Highly Urban/ Urban,Bayern
2727795148,0,74,3,20,"$9,639","$471,120",Yes,Fem,z_High School,Student,55,Commercial,"$4,650",unknown,0,No,0,$277,12,0,z_Highly Rural/ Rural,Nordrhein-Westfalen
237821520,0,51,0,9,"$58,185",,Yes,Mal,z_High School,Manager,61,Private,"$14,940",Minivan,2,No,0,$248,10,0,Highly Urban/ Urban,Bayern
3864673560,0,45,4,18,"$5,785","$459,342",z_No,Fem,z_High School,Student,105,Commercial,"$5,300",Sports Car,0,No,0,$228,10,0,z_Highly Rural/ Rural,Bayern
1887669667,0,62,0,15,"$51,944","$1,023,611",z_No,Fem,Bachelors,Professional,72,Private,"$11,760",unknown,1,No,8,"$5,291",3,1,Highly Urban/ Urban,Sachsen-Anhalt
3026325802,0,62,0,15,"$36,321","$453,453",z_No,Fem,z_High School,Home Maker,89,Private,"$9,900",unknown,5,No,1,$257,9,0,Highly Urban/ Urban,Thueringen
1586569688,0,54,0,18,"$48,393",,Yes,Fem,z_High School,Clerical,81,Private,"$7,750",unknown,2,No,5,$356,13,0,Highly Urban/ Urban,Bayern
6922438183,0,69,0,14,"$43,196","$5,889",z_No,Mal,z_High School,Teacher,79,Commercial,"$20,920",Van,3,No,2,$245,3,0,Highly Urban/ Urban,Bayern
1.02848E10,0,50,2,13,"$33,827","$424,008",z_No,Fem,z_High School,Clerical,69,Private,"$9,290",unknown,6,No,6,"$3,027",3,1,Highly Urban/ Urban,Bayern
1577459882,0,41,0,13,"$70,834","$730,691",z_No,Mal,Masters,Professional,103,Private,"$13,060",Minivan,2,No,4,$295,17,0,Highly Urban/ Urban,Bayern
2027301008,0,65,0,14,"$285,031",,Yes,Mal,PhD,,98,Commercial,"$7,940",Pickup,4,No,8,"$2,736",17,1,Highly Urban/ Urban,Hessen
1139768159,0,45,0,14,"$45,363","$394,563",z_No,Fem,Masters,Nurse,87,Private,"$24,320",unknown,4,No,2,$343,3,0,Highly Urban/ Urban,Sachsen
7035486488,0,67,0,10,"$18,917","$386,470",Yes,Fem,PhD,Doctor,70,Private,"$22,670",Minivan,2,No,2,$331,14,0,Highly Urban/ Urban,Bayern
2034448769,0,57,0,16,,"$685,670",Yes,Fem,PhD,Doctor,58,Private,"$23,660",Sports Car,0,No,4,$294,22,0,Highly Urban/ Urban,Nordrhein-Westfalen
3543819569,0,75,3,3,$960,"$789,126",z_No,Fem,Masters,Home Maker,131,Private,"$10,460",Sports Car,2,No,3,"$2,623",20,1,z_Highly Rural/ Rural,Bayern
5089137818,0,55,0,15,"$12,323","$239,836",Yes,Fem,<High School,Clerical,71,Private,"$7,240",unknown,3,Yes,4,"$7,045",7,1,Highly Urban/ Urban,Hessen
3069659168,0,49,0,,"$98,955","$651,442",z_No,Mal,Masters,Nurse,70,Private,"$23,750",Minivan,4,No,9,$284,16,0,Highly Urban/ Urban,Bayern
3557179149,0,40,0,9,"$41,211","$542,472",Yes,Fem,<High School,Clerical,94,Private,"$18,610",Minivan,0,No,2,$394,8,0,Highly Urban/ Urban,Bayern
8148045336,0,54,0,16,"$74,768","$455,341",Yes,Mal,Bachelors,Professional,62,Private,"$13,620",Minivan,0,No,5,$308,11,0,z_Highly Rural/ Rural,Bayern
8676022315,0,48,0,16,"$102,611","$601,765",Yes,Mal,Masters,Nurse,75,Private,"$21,770",Van,2,Yes,2,$294,15,0,Highly Urban/ Urban,Bayern
1340628036,1,67,2,13,"$62,335","$636,136",z_No,Fem,z_High School,Teacher,87,Commercial,"$11,640",unknown,0,No,3,$300,9,0,Highly Urban/ Urban,Brandenburg
5355661963,0,55,0,9,"$26,831","$429,243",Yes,Fem,z_High School,Teacher,83,Commercial,"$18,400",unknown,3,No,4,$264,11,0,Highly Urban/ Urban,Bayern
1.27989E10,0,43,2,18,"$29,560","$219,956",Yes,Fem,<High School,Teacher,60,Private,"$17,380",unknown,3,No,2,$280,3,0,Highly Urban/ Urban,Bayern
5916171088,0,59,0,17,"$96,094","$478,521",z_No,Fem,Masters,Manager,69,Private,"$16,870",unknown,0,No,3,$263,13,0,Highly Urban/ Urban,Bayern
126292697,0,78,0,15,"$34,673","$254,256",Yes,Fem,Bachelors,Teacher,71,Commercial,"$7,700",Sports Car,5,No,5,$321,17,0,Highly Urban/ Urban,Brandenburg
6386069056,1,48,3,12,"$149,488","$35,334",z_No,Fem,PhD,Nurse,94,Private,"$20,830",unknown,0,Yes,2,"$20,407",12,1,Highly Urban/ Urban,Brandenburg
2462843259,0,56,0,10,"$46,172","$736,125",z_No,Fem,z_High School,Teacher,72,Commercial,"$6,200",unknown,4,Yes,4,"$7,538",7,1,Highly Urban/ Urban,Bayern
1738779513,0,49,1,12,"$52,593",,Yes,Mal,Bachelors,Manager,74,Commercial,"$21,770",Van,3,No,8,$376,10,0,Highly Urban/ Urban,Hessen
5729277090,0,28,1,14,"$88,822","$238,544",Yes,Fem,Bachelors,Professional,64,Private,"$5,470",unknown,1,Yes,4,$243,11,0,Highly Urban/ Urban,Bayern
7493504308,1,45,2,20,"$206,028","$241,449",z_No,Mal,Masters,,77,Private,"$34,650",Minivan,2,No,2,$285,,0,Highly Urban/ Urban,Bayern
8089018062,0,62,0,14,"$49,142","$1,039,495",Yes,Mal,Bachelors,Professional,80,Commercial,"$24,980",Panel Truck,2,No,2,$266,9,0,Highly Urban/ Urban,Bayern
2211188748,0,79,0,17,"$75,136","$587,392",Yes,Mal,Bachelors,Manager,77,Private,"$14,610",Minivan,0,No,3,$343,16,0,Highly Urban/ Urban,Thueringen
529012597,1,54,0,15,"$228,936","$692,098",Yes,Mal,PhD,,102,Commercial,"$9,260",unknown,3,No,10,"$6,053",19,1,Highly Urban/ Urban,Thueringen
2943864211,0,75,0,10,"$151,004","$478,498",z_No,Mal,Masters,Nurse,109,Private,"$22,440",Minivan,0,Yes,0,$294,19,0,Highly Urban/ Urban,Bayern
3189271282,0,31,0,17,"$67,295","$712,527",Yes,Fem,z_High School,Professional,64,Commercial,"$2,670",unknown,2,No,2,"$2,521",11,1,Highly Urban/ Urban,Bayern
1372962258,0,56,0,15,"$132,836","$818,075",Yes,Fem,z_High School,Teacher,112,Commercial,"$24,710",Sports Car,2,No,2,$350,10,0,z_Highly Rural/ Rural,Bayern
2031250359,2,54,3,16,"$97,790","$479,456",Yes,Mal,Bachelors,Manager,77,Private,"$11,980",Minivan,0,No,4,$303,14,0,Highly Urban/ Urban,Bayern
1575092745,0,66,0,14,"$78,393","$200,226",z_No,Mal,Masters,,50,Commercial,"$27,780",Panel Truck,2,No,5,$308,18,0,Highly Urban/ Urban,Thueringen
8426363584,1,42,2,,"$49,640","$769,406",z_No,Mal,Bachelors,Clerical,55,Commercial,"$9,970",Pickup,0,Yes,1,$248,9,0,Highly Urban/ Urban,Bayern
8100853253,0,52,0,3,$560,,z_No,Fem,Bachelors,Home Maker,82,Private,"$6,500",Sports Car,0,No,4,$336,3,0,z_Highly Rural/ Rural,Thueringen
2404676533,0,48,3,22,,"$525,263",Yes,Mal,<High School,Clerical,70,Private,"$5,960",Pickup,4,No,3,$219,3,0,Highly Urban/ Urban,Bayern
7145431712,0,68,0,13,"$158,179","$509,421",Yes,Fem,PhD,,58,Commercial,"$38,240",Van,0,No,0,"$3,813",,1,Highly Urban/ Urban,Bayern
5709497247,0,50,0,11,"$191,505","$827,548",z_No,Mal,Bachelors,Teacher,90,Commercial,"$23,690",Panel Truck,2,No,2,$333,,0,z_Highly Rural/ Rural,Bayern
4726096406,0,57,0,3,$560,"$247,338",z_No,Mal,Bachelors,Student,111,Commercial,"$1,500",Minivan,3,No,9,$328,13,0,Highly Urban/ Urban,Bayern
1.30679E10,0,59,0,14,"$94,040","$147,225",z_No,Fem,z_High School,Teacher,58,Commercial,"$15,350",Minivan,0,No,2,$325,,0,z_Highly Rural/ Rural,Hessen
1.02288E10,2,58,2,15,"$109,476","$549,839",Yes,Fem,Masters,Nurse,58,Private,"$5,700",unknown,4,No,7,$311,21,0,Highly Urban/ Urban,Bayern
7154471972,0,62,0,18,"$55,284","$744,943",Yes,Mal,z_High School,Teacher,82,Commercial,"$25,320",Panel Truck,4,No,8,"$1,055",3,1,Highly Urban/ Urban,Bayern
4554142246,0,55,0,17,"$34,459","$205,633",Yes,Mal,z_High School,Clerical,76,Private,"$9,490",Pickup,0,Yes,2,$213,11,0,Highly Urban/ Urban,Bayern
8075664157,1,72,3,,"$67,191","$678,285",z_No,Fem,Masters,Nurse,72,Private,"$13,910",Pickup,2,No,2,$250,11,0,Highly Urban/ Urban,Bayern
2876325351,0,58,0,16,"$49,054","$863,053",z_No,Fem,Masters,Professional,112,Private,"$9,950",Sports Car,2,No,1,$333,18,0,Highly Urban/ Urban,Bayern
6434067041,0,64,0,14,"$68,235","$147,225",z_No,Mal,Bachelors,Teacher,85,Commercial,"$13,030",Minivan,2,No,3,$284,13,0,Highly Urban/ Urban,Bayern
5320147298,0,38,1,11,"$67,350","$253,227",z_No,Fem,Bachelors,Teacher,86,Commercial,"$22,740",unknown,2,No,3,"$5,484",12,1,Highly Urban/ Urban,Brandenburg
7536461649,1,50,2,11,"$63,575","$232,399",Yes,Mal,Bachelors,Teacher,94,Commercial,"$30,610",Minivan,0,No,0,$323,12,0,z_Highly Rural/ Rural,Hessen
3535925197,0,63,0,11,"$92,854","$523,935",Yes,Fem,Masters,Professional,86,Private,"$27,370",Pickup,0,No,2,$327,,0,z_Highly Rural/ Rural,Thueringen
1830861374,1,44,1,14,"$21,086","$276,423",Yes,Fem,z_High School,Clerical,57,Private,"$16,180",unknown,1,No,4,$263,3,0,Highly Urban/ Urban,Sachsen
1206115200,0,45,0,11,"$119,547","$431,582",Yes,Fem,PhD,Home Maker,100,Private,"$21,280",Minivan,2,No,5,$422,20,0,z_Highly Rural/ Rural,Thueringen
1.04674E10,0,47,0,10,"$27,227","$291,951",z_No,Fem,z_High School,Clerical,81,Commercial,"$27,020",Van,2,No,0,$357,13,0,z_Highly Rural/ Rural,Thueringen
3102622994,0,43,3,16,"$36,811","$270,687",Yes,Fem,z_High School,Teacher,92,Commercial,"$4,200",Sports Car,0,No,6,"$4,372",3,1,Highly Urban/ Urban,Hessen
8327211327,0,52,0,,"$102,150","$618,345",z_No,Fem,Masters,Manager,79,Private,"$21,010",Sports Car,0,No,0,"$4,562",14,1,Highly Urban/ Urban,Sachsen
1548825332,0,64,1,16,"$7,589","$501,664",Yes,Fem,Bachelors,Home Maker,93,Private,"$12,880",Pickup,1,No,0,$297,14,0,Highly Urban/ Urban,Thueringen
3509946257,0,48,0,15,"$93,277","$460,236",Yes,Mal,Masters,,69,Commercial,"$6,720",Pickup,5,No,2,$388,16,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
8473639509,0,54,0,3,,"$665,457",Yes,Mal,z_High School,Student,73,Private,"$8,870",Minivan,0,No,0,$385,3,0,z_Highly Rural/ Rural,Brandenburg
6081182226,0,16,0,13,"$65,090","$76,557",z_No,Fem,Masters,Nurse,95,Private,"$5,000",Sports Car,3,No,0,"$6,468",15,1,Highly Urban/ Urban,Rheinland-Pfalz
5436966164,0,57,0,14,"$4,663","$174,238",Yes,Fem,<High School,Home Maker,96,Private,"$16,180",Minivan,2,No,2,$243,,0,z_Highly Rural/ Rural,Bayern
4162192159,0,55,1,16,"$72,472","$1,025,443",Yes,Fem,Bachelors,Professional,71,Private,"$30,270",Minivan,0,No,2,"$4,239",,1,Highly Urban/ Urban,Bayern
631650258,0,63,0,9,"$1,582","$300,587",Yes,Mal,Masters,Manager,87,Commercial,"$28,350",Panel Truck,4,No,0,$366,,0,Highly Urban/ Urban,Sachsen-Anhalt
20919914,0,57,0,15,"$90,250","$636,049",Yes,Fem,Masters,,79,Commercial,"$38,810",Van,2,No,2,$416,12,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
6741808740,0,68,0,16,"$30,013","$470,749",Yes,Mal,Bachelors,Professional,71,Private,"$15,190",unknown,5,No,0,$303,19,0,Highly Urban/ Urban,Thueringen
3140828027,0,47,0,18,"$4,073",,Yes,Mal,<High School,Student,70,Private,"$11,550",Pickup,4,No,6,"$9,125",3,1,Highly Urban/ Urban,Thueringen
2941055367,0,54,1,16,"$97,667","$513,585",Yes,Fem,Bachelors,Teacher,73,Commercial,"$30,410",Pickup,0,No,2,$373,11,0,z_Highly Rural/ Rural,Brandenburg
3355407303,0,32,4,3,$560,"$158,388",Yes,Fem,<High School,Home Maker,61,Private,"$24,100",Sports Car,4,No,3,$344,3,0,Highly Urban/ Urban,Sachsen
6223515914,0,55,0,13,"$111,965","$444,525",z_No,Fem,Bachelors,Professional,57,Commercial,"$29,540",Van,1,No,9,"$1,236",13,1,Highly Urban/ Urban,Bayern
853543533,0,32,1,13,"$39,779","$747,124",z_No,Fem,Bachelors,Professional,94,Private,"$5,680",unknown,0,Yes,7,"$4,918",10,1,Highly Urban/ Urban,Bayern
8300649552,0,60,0,14,"$32,098","$300,339",z_No,Fem,z_High School,Student,84,Private,"$6,730",Sports Car,0,No,3,$272,,0,Highly Urban/ Urban,Bayern
7971976648,0,53,0,3,$960,$0,z_No,Fem,<High School,Student,88,Private,"$15,660",Minivan,2,No,2,$303,3,0,z_Highly Rural/ Rural,Sachsen-Anhalt
1.02798E10,0,75,0,14,"$55,355","$282,672",z_No,Mal,Masters,Nurse,64,Private,"$5,060",Minivan,0,No,2,$268,21,0,Highly Urban/ Urban,Berlin
6083722094,0,74,0,3,"$1,360","$465,231",Yes,Fem,z_High School,Student,78,Private,"$8,200",Sports Car,1,No,2,"$1,702",12,1,Highly Urban/ Urban,Bayern
2113798625,0,58,0,18,"$68,529","$279,687",Yes,Mal,Bachelors,Professional,86,Private,"$13,760",Minivan,2,No,0,$334,15,0,z_Highly Rural/ Rural,Thueringen
2615167519,0,54,0,15,"$242,922","$111,891",z_No,Fem,PhD,,85,Commercial,"$61,050",Panel Truck,2,No,4,$363,11,0,Highly Urban/ Urban,Brandenburg
6499053392,0,36,0,10,"$77,797","$262,431",z_No,Fem,Bachelors,Teacher,112,Commercial,"$13,000",Sports Car,0,No,4,$322,3,0,z_Highly Rural/ Rural,Bayern
732348569,0,55,0,18,,"$355,309",Yes,Fem,<High School,Teacher,50,Private,"$6,940",Sports Car,0,No,5,"$4,783",10,1,Highly Urban/ Urban,Bayern
6781996379,2,71,2,18,"$58,179","$247,750",Yes,Fem,Bachelors,Teacher,79,Commercial,"$14,660",unknown,0,Yes,5,"$1,147",12,1,Highly Urban/ Urban,Bayern
2859908251,0,58,0,,"$41,572","$270,894",z_No,Mal,Masters,,80,Commercial,"$18,130",Van,4,No,3,"$4,328",20,1,Highly Urban/ Urban,Bayern
2331335485,0,54,0,17,,"$274,075",Yes,Fem,Masters,,67,Commercial,"$21,370",Pickup,2,No,7,$322,23,0,Highly Urban/ Urban,Thueringen
1892152103,0,39,2,15,"$76,261","$235,560",z_No,Mal,Masters,Nurse,63,Private,"$1,500",Minivan,0,No,0,$233,16,0,z_Highly Rural/ Rural,Nordrhein-Westfalen
2181312695,0,39,1,11,"$85,754","$182,559",z_No,Fem,z_High School,Professional,64,Commercial,"$26,860",Pickup,3,No,7,"$3,941",3,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
2749932941,0,41,1,15,"$42,752","$323,629",Yes,Mal,z_High School,Teacher,80,Commercial,"$25,820",Panel Truck,0,No,0,$384,3,0,z_Highly Rural/ Rural,Hessen
1012166546,0,76,0,11,,"$520,299",z_No,Mal,Bachelors,Clerical,81,Commercial,"$11,870",Pickup,2,No,5,$285,3,0,z_Highly Rural/ Rural,Sachsen
6307519174,0,39,2,,"$23,582","$35,334",z_No,Mal,<High School,Clerical,89,Private,"$4,500",Minivan,0,No,4,$339,3,0,z_Highly Rural/ Rural,Brandenburg
2204860642,0,33,1,3,$960,"$29,445",z_No,Fem,Bachelors,Student,76,Commercial,"$5,400",unknown,1,Yes,2,$289,12,0,Highly Urban/ Urban,Bayern
7485156183,0,39,1,17,"$23,060","$208,198",Yes,Fem,z_High School,Clerical,93,Private,"$12,360",unknown,0,Yes,0,$258,3,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
1199525065,0,65,0,14,"$24,481","$486,341",Yes,Fem,z_High School,Clerical,69,Private,"$12,180",unknown,0,No,2,$305,7,0,Highly Urban/ Urban,Nordrhein-Westfalen
2637672736,1,42,1,17,"$77,194","$389,200",Yes,Mal,z_High School,Teacher,77,Commercial,"$6,040",Pickup,2,No,0,$367,3,0,z_Highly Rural/ Rural,Bayern
1792658790,0,48,0,15,"$56,867","$587,679",Yes,Fem,<High School,Teacher,56,Private,"$7,050",unknown,2,No,0,$279,3,0,Highly Urban/ Urban,Bayern
4112728008,0,73,0,15,"$49,802","$327,385",Yes,Fem,z_High School,Clerical,85,Commercial,"$33,690",Panel Truck,0,No,3,$220,11,0,z_Highly Rural/ Rural,Bayern
5198940311,1,49,3,18,"$56,956","$550,412",Yes,Fem,z_High School,Teacher,78,Commercial,"$22,280",unknown,2,No,0,$308,3,0,z_Highly Rural/ Rural,Nordrhein-Westfalen
5559333494,0,59,0,18,"$145,308",,Yes,Mal,Masters,,61,Commercial,"$27,460",Panel Truck,0,No,2,$245,16,0,Highly Urban/ Urban,Bayern
2827020973,0,56,2,13,"$23,643","$565,344",z_No,Fem,Bachelors,Clerical,50,Private,"$16,510",Minivan,0,No,3,$281,12,0,Highly Urban/ Urban,Nordrhein-Westfalen
5716205514,0,43,1,12,"$27,088","$546,379",Yes,Mal,<High School,Teacher,67,Commercial,"$29,050",Panel Truck,2,No,2,$345,11,0,Highly Urban/ Urban,Bayern
1424232553,0,63,0,14,"$6,704","$406,341",z_No,Mal,z_High School,Student,50,Private,"$12,330",Minivan,0,No,3,$287,9,0,Highly Urban/ Urban,Bayern
1588252100,0,65,0,15,"$130,362","$824,453",Yes,Fem,PhD,Manager,54,Commercial,"$23,950",Pickup,4,Yes,0,$286,11,0,Highly Urban/ Urban,Bayern
1.29417E10,0,78,0,15,,"$280,021",Yes,Fem,Bachelors,Home Maker,78,Private,"$11,460",unknown,0,No,6,$329,13,0,z_Highly Rural/ Rural,Sachsen
20806859,0,59,2,16,"$20,467","$413,208",Yes,Mal,<High School,Clerical,70,Private,"$19,080",Van,1,No,4,$265,3,0,Highly Urban/ Urban,Thueringen
4318926038,2,77,3,,"$84,545","$941,177",Yes,Fem,PhD,Manager,84,Private,"$14,040",unknown,1,No,4,$237,18,0,Highly Urban/ Urban,Bayern
2762683176,0,47,0,16,"$158,106","$270,894",z_No,Fem,PhD,Doctor,79,Private,"$21,910",unknown,2,No,0,$267,17,0,Highly Urban/ Urban,Bayern
879427291,0,53,0,13,"$4,373","$154,487",z_No,Fem,Bachelors,Home Maker,61,Private,"$20,310",unknown,2,Yes,2,$351,11,0,Highly Urban/ Urban,Berlin
9405548958,1,51,2,18,"$12,038","$202,089",Yes,Mal,<High School,Clerical,77,Private,"$6,370",Pickup,2,No,1,$398,9,0,Highly Urban/ Urban,Sachsen
